Student_ID,WAEC_Subjects,WAEC_Grades,JAMB_Subjects,JAMB_Score,JAMB_Cutoff,Post_UTME_Score,Aggregate_Score,Course_Cutoff,Admitted_Course
76c960a7,"Chemistry, Commerce, Literature in English, Financial Accounting, Government","D7, D7, C4, E8, C6","Commerce, Economics, Literature in English, English Language",192,150,78,63,56.75,ND Chemical Engineering
168844fb,"Physics, Financial Accounting, Mathematics, Literature in English, Geography","D7, A1, C4, C5, C5","English Language, Commerce, Economics, Government",211,150,40,46.38,56.13,None
443019c3,"Financial Accounting, English Language, Biology, Civic Education, Mathematics","C4, E8, F9, D7, C4","Economics, Biology, English Language, Commerce",319,150,28,53.88,59.25,None
c5e0e0d5,"Agricultural Science, Mathematics, Chemistry, Government, Physics","A1, A1, C6, D7, F9","Physics, Literature in English, Economics, Mathematics",211,150,38,45.38,58.38,None
f64a40b6,"Chemistry, Mathematics, Physics, Government, Agricultural Science","C4, C4, C4, C6, B2","Geography, Government, Chemistry, Physics",335,150,63,73.38,61.75,ND Computer Science
5b4edd0e,"Agricultural Science, Chemistry, Economics, Geography, English Language","C6, A1, B3, C4, C4","Government, Physics, Economics, Mathematics",331,160,51,66.88,50,B.Sc Physics Education
56da9b08,"English Language, Civic Education, Mathematics, Economics, Geography","A1, C6, D7, F9, E8","Chemistry, Geography, Biology, Commerce",275,150,50,59.38,50,ND Polymer Technology
3.63E+09,"Physics, Civic Education, Agricultural Science, Chemistry, Government","A1, C6, B2, B3, F9","Chemistry, Mathematics, Commerce, Geography",255,150,73,68.38,50,ND Library &  Information Science
79e4719f,"Agricultural Science, Physics, English Language, Financial Accounting, Government","A1, A1, F9, E8, C5","Geography, English Language, Physics, Literature in English",246,160,51,56.25,50,B.Sc Art Education
fb6375b4,"Commerce, Literature in English, Mathematics, Government, Biology","F9, C6, B3, C6, F9","Chemistry, Physics, Literature in English, Biology",185,150,77,61.62,54,ND Hospitality Management
206629f3,"Mathematics, Geography, Economics, Physics, Literature in English","C5, D7, D7, B3, C5","Government, English Language, Biology, Mathematics",297,150,64,69.12,54.88,ND Nutrition & Dietetics
fba1e625,"Commerce, English Language, Agricultural Science, Financial Accounting, Government","C6, D7, C6, D7, F9","Literature in English, Biology, Economics, Physics",326,150,75,78.25,61.5,ND Electrical & Electronics Engineering
ee3a118e,"Chemistry, Commerce, Physics, Agricultural Science, Government","B3, E8, C5, B2, C6","Biology, Physics, Literature in English, Economics",157,150,97,68.12,56.5,ND Office Technology & Mgt
4091a90b,"Civic Education, Government, Agricultural Science, English Language, Commerce","D7, E8, C5, B3, E8","Commerce, Literature in English, Geography, Economics",337,160,37,60.62,50,B.Sc Mathematics Education
e338c2b5,"Literature in English, Physics, Financial Accounting, English Language, Economics","A1, D7, E8, C5, E8","Biology, Geography, Commerce, Physics",334,160,89,86.25,50,B.Sc Art Education
709a79f6,"Biology, Literature in English, Mathematics, Government, Financial Accounting","A1, E8, B3, E8, E8","English Language, Economics, Physics, Government",268,150,21,44,50,None
2d9bf3b2,"Commerce, English Language, Chemistry, Civic Education, Economics","F9, B2, A1, C5, C4","Chemistry, Physics, Mathematics, Commerce",297,150,47,60.62,61.5,None
02231d5d,"Physics, Agricultural Science, Economics, Financial Accounting, Geography","A1, B2, F9, C6, B2","Mathematics, English Language, Commerce, Chemistry",177,160,66,55.12,50,B.Sc Biology Education
6b4a729e,"Geography, Agricultural Science, Economics, Chemistry, Government","D7, F9, C6, D7, D7","Economics, Chemistry, Physics, Biology",156,150,73,56,50,ND Quantity Surveying
633d49f5,"Geography, Economics, Physics, English Language, Literature in English","B3, C4, F9, A1, C4","English Language, Geography, Mathematics, Economics",189,150,42,44.62,63.25,None
c673f3dd,"Financial Accounting, Geography, Commerce, Government, Civic Education","D7, D7, C5, D7, F9","English Language, Economics, Geography, Government",331,150,92,87.38,63.25,ND Public Administration
6c4328b3,"Civic Education, Government, Financial Accounting, Commerce, Economics","B2, F9, B3, F9, B2","Mathematics, Commerce, Government, Physics",194,150,23,35.75,62.13,None
34ad8d76,"Biology, Civic Education, Commerce, Government, Financial Accounting","C6, C6, C4, C6, B3","Literature in English, Chemistry, Government, Economics",343,150,71,78.38,59.25,ND Mechatronics Engineering
1315034d,"Mathematics, Physics, Civic Education, Commerce, Agricultural Science","D7, B3, C4, C6, E8","Physics, Economics, Literature in English, Chemistry",283,150,63,66.88,50,ND Leisure & Tourism
f27ce609,"Financial Accounting, English Language, Economics, Commerce, Biology","B2, C4, C6, B3, A1","Mathematics, English Language, Chemistry, Commerce",271,150,67,67.38,56.5,ND Office Technology & Mgt
d4a9cbba,"Financial Accounting, Civic Education, Biology, Economics, Literature in English","C6, F9, B3, C4, C6","English Language, Government, Mathematics, Biology",154,150,28,33.25,54.88,None
cd809a5f,"English Language, Commerce, Financial Accounting, Geography, Physics","B2, C5, C4, F9, A1","Government, Commerce, Chemistry, Mathematics",332,150,46,64.5,58.5,ND General Art
cbb7f2d1,"Chemistry, Economics, Commerce, Financial Accounting, Biology","C4, C5, B2, D7, A1","Geography, Chemistry, Commerce, Physics",194,160,59,53.75,50,B.Sc Chemistry Education
5065ac5b,"Commerce, Civic Education, Financial Accounting, Mathematics, English Language","A1, D7, B3, C5, C4","English Language, Economics, Government, Geography",325,160,87,84.12,50,B.Sc Business Education
ff87be83,"Government, Chemistry, Literature in English, Geography, Commerce","F9, C4, D7, A1, F9","Mathematics, Commerce, Economics, Geography",321,150,23,51.62,50,ND Agricultural Technology
e2ae65e2,"Government, Commerce, Physics, Financial Accounting, Chemistry","D7, E8, E8, B3, D7","Government, Physics, Geography, Economics",247,160,48,54.88,50,B.Sc Biology Education
17cc6524,"Agricultural Science, Commerce, Government, Economics, Geography","F9, A1, C4, F9, C4","Commerce, Mathematics, Chemistry, English Language",337,150,75,79.62,55.88,ND Food Technology
54878c20,"Economics, Geography, Physics, Literature in English, Biology","B3, C6, F9, A1, E8","Commerce, Biology, English Language, Government",156,150,58,48.5,54.88,None
01dc85ee,"Physics, Economics, Geography, Biology, Agricultural Science","A1, A1, C4, C6, B2","Literature in English, Mathematics, Commerce, Government",225,150,58,57.12,50,ND Printing Technology
c752c9ea,"Geography, Literature in English, Commerce, Chemistry, Physics","B2, B3, B2, E8, A1","English Language, Mathematics, Commerce, Biology",203,150,82,66.38,54.75,ND Marine Engineering
f443b691,"Literature in English, English Language, Chemistry, Government, Biology","B2, A1, F9, B3, D7","Economics, Physics, English Language, Biology",195,150,59,53.88,62.13,None
6dfa0275,"Commerce, Economics, Geography, Chemistry, Agricultural Science","A1, B3, A1, C6, B3","Physics, Biology, Commerce, Geography",161,150,20,30.12,56.13,None
242a5422,"Financial Accounting, Economics, Literature in English, English Language, Government","C6, E8, B3, D7, A1","Chemistry, Physics, Government, Commerce",175,150,96,69.88,58.5,ND Business Administration & Management
5cc37e9b,"English Language, Literature in English, Financial Accounting, Government, Commerce","D7, C4, F9, A1, C5","Literature in English, Biology, English Language, Government",201,150,93,71.62,55.88,ND Food Technology
9227c29e,"Agricultural Science, Biology, Physics, Civic Education, Government","B3, B2, B2, B3, A1","Physics, Economics, Geography, English Language",304,150,29,52.5,58.5,None
4c08cae4,"Economics, Civic Education, Physics, Mathematics, Agricultural Science","C4, A1, B2, D7, C5","English Language, Chemistry, Mathematics, Geography",267,150,62,64.38,50,ND Agricultural Technology
89366b47,"Government, Financial Accounting, Physics, Civic Education, Commerce","C5, D7, B3, C5, C6","Commerce, Government, English Language, Literature in English",205,160,27,39.12,50,None
3b4ff585,"Civic Education, Government, Chemistry, English Language, Financial Accounting","F9, B2, B3, C4, B3","Commerce, Economics, Physics, Mathematics",305,150,71,73.62,51.5,ND Industrial Maintenance Engineering
846b9d9b,"Economics, Government, English Language, Biology, Civic Education","A1, A1, C6, A1, A1","Mathematics, Economics, Literature in English, Commerce",267,150,77,71.88,50,ND Urban & Regional Planning
3802731a,"Chemistry, Agricultural Science, Literature in English, Financial Accounting, Geography","F9, C4, E8, C4, B3","Commerce, Biology, Mathematics, Literature in English",216,150,34,44,56.75,None
45e6c99c,"Civic Education, English Language, Commerce, Mathematics, Chemistry","B2, B3, C4, B3, B2","Physics, Commerce, Biology, Geography",316,150,76,77.5,64.38,ND Science Laboratory Technology
e3e350b0,"Physics, English Language, Government, Economics, Chemistry","C6, B3, F9, C5, A1","Geography, Chemistry, Mathematics, Biology",201,150,50,50.12,59.75,None
1b473548,"Commerce, Agricultural Science, Government, Civic Education, Literature in English","E8, C4, A1, A1, C6","Mathematics, Chemistry, Geography, Biology",261,160,97,81.12,50,B.Sc Home Economics Education.
e04df854,"Government, Geography, Chemistry, English Language, Biology","B3, B3, C6, B2, A1","Commerce, Chemistry, English Language, Government",162,150,22,31.25,58.5,None
06752b60,"Geography, English Language, Economics, Financial Accounting, Commerce","A1, C6, C6, C4, E8","Geography, Literature in English, Chemistry, Economics",303,160,41,58.38,50,B.Sc Business Education
585ff100,"Economics, Agricultural Science, Civic Education, Mathematics, Government","A1, D7, F9, C6, B3","Literature in English, Physics, Biology, Geography",346,150,97,91.75,54.75,ND Marine Engineering
ad17a5ce,"English Language, Literature in English, Mathematics, Civic Education, Commerce","C5, C5, C5, C4, D7","Chemistry, Geography, English Language, Commerce",322,160,61,70.75,50,B.Sc Physics Education
b5e33855,"Literature in English, Mathematics, Chemistry, Commerce, English Language","E8, A1, B2, A1, B2","Physics, Economics, Biology, Mathematics",298,150,37,55.75,60.38,None
2456425f,"Physics, Agricultural Science, Financial Accounting, Chemistry, Civic Education","F9, B2, D7, C6, E8","Literature in English, Biology, Geography, Commerce",235,160,65,61.88,50,B.Sc Industrial Technical Education
c0027e74,"Chemistry, English Language, Commerce, Agricultural Science, Financial Accounting","B2, D7, C5, C4, F9","Economics, Chemistry, Mathematics, English Language",325,160,77,79.12,50,B.Sc Business Education
8ba4a186,"Geography, Chemistry, Commerce, Government, Financial Accounting","E8, C6, B3, F9, C4","Government, Biology, Mathematics, Physics",204,160,30,40.5,50,None
ac16e2f4,"Commerce, Civic Education, Government, English Language, Physics","D7, C4, C4, A1, F9","Commerce, Economics, Geography, Literature in English",252,150,30,46.5,50,None
e426e5f1,"Literature in English, Commerce, Agricultural Science, Government, Mathematics","D7, F9, C6, E8, F9","Geography, Government, English Language, Chemistry",313,150,44,61.12,50,ND Surveying & Geo-Informatics
6a448457,"Physics, Economics, Civic Education, Biology, Chemistry","E8, B2, F9, C6, C4","Physics, English Language, Literature in English, Economics",331,150,33,57.88,54.75,ND Marine Engineering
0660d66b,"Chemistry, Physics, Mathematics, Commerce, Economics","E8, C4, F9, B2, C6","Government, Biology, Literature in English, Economics",168,160,32,37,50,None
e9250211,"Agricultural Science, Mathematics, Geography, Economics, Physics","A1, C6, A1, E8, B2","Biology, English Language, Commerce, Physics",186,150,100,73.25,54.75,ND Marine Engineering
624e7755,"Mathematics, Geography, Civic Education, Financial Accounting, Government","C4, B2, D7, E8, B3","Commerce, Government, Mathematics, Geography",170,150,56,49.25,50,None
b4bde1de,"Financial Accounting, Geography, English Language, Mathematics, Physics","A1, C5, C5, A1, A1","Geography, Economics, Literature in English, Commerce",296,150,52,63,54,ND Hospitality Management
34452e6d,"Geography, English Language, Agricultural Science, Chemistry, Commerce","B2, A1, B3, C5, F9","English Language, Biology, Commerce, Physics",165,160,24,32.62,50,None
b41b8312,"Financial Accounting, Economics, Geography, Physics, English Language","F9, F9, F9, B2, E8","Physics, Government, English Language, Economics",227,150,57,56.88,57.38,None
73f71f8c,"Mathematics, English Language, Chemistry, Government, Geography","D7, C4, B3, F9, D7","Economics, Literature in English, Chemistry, Geography",308,150,80,78.5,56.75,ND Chemical Engineering
41ef5091,"Geography, Economics, Physics, Commerce, Agricultural Science","B3, C5, D7, C5, B3","Government, Biology, Chemistry, Commerce",239,150,80,69.88,50.63,ND Building Technology
cadce011,"Mathematics, Civic Education, Commerce, English Language, Physics","E8, C5, F9, D7, B3","Mathematics, Commerce, Literature in English, Government",275,150,30,49.38,59.75,None
19173cc8,"Commerce, English Language, Civic Education, Financial Accounting, Chemistry","D7, C5, C5, B3, D7","Biology, Economics, Mathematics, Chemistry",241,150,49,54.62,50,ND Textile Technology
b3942b65,"Civic Education, Economics, Chemistry, Agricultural Science, Geography","E8, C5, F9, F9, F9","Physics, Geography, Mathematics, Literature in English",273,150,56,62.12,61.75,ND Computer Science
2822e9f0,"Physics, Government, Financial Accounting, Chemistry, Biology","E8, F9, E8, C5, E8","Commerce, Economics, Physics, Geography",260,150,30,47.5,50,None
9e69160a,"Financial Accounting, Government, Biology, English Language, Mathematics","B2, C4, F9, D7, F9","Literature in English, Physics, Government, Geography",293,160,62,67.62,50,B.Sc Integrated Science
f98b4350,"English Language, Geography, Agricultural Science, Government, Physics","C6, F9, B3, C6, E8","Biology, Chemistry, English Language, Literature in English",281,150,94,82.12,54.38,ND Banking & Finance
27a7e104,"Commerce, Mathematics, Physics, Government, Biology","E8, C6, A1, F9, A1","English Language, Physics, Mathematics, Government",179,150,75,59.88,58.5,ND Business Administration & Management
c51c9d31,"Physics, Mathematics, Government, Geography, Literature in English","C4, C6, F9, B3, F9","Biology, Physics, Literature in English, Government",234,150,51,54.75,50.88,ND Agricultural & Bio-Environmental Engineering
f6fb5c98,"Chemistry, Civic Education, Economics, English Language, Mathematics","B2, A1, C4, D7, C5","Biology, Mathematics, Commerce, Literature in English",240,150,76,68,50,ND Library &  Information Science
4f6ab12c,"Civic Education, Agricultural Science, Financial Accounting, Economics, Mathematics","C6, C4, B2, C6, F9","Literature in English, Geography, Commerce, Physics",166,150,35,38.25,64.38,None
8f18e484,"Physics, Agricultural Science, Chemistry, Biology, Economics","D7, D7, C4, C5, E8","Literature in English, Physics, Chemistry, Geography",232,150,85,71.5,64.38,ND Science Laboratory Technology
7838880a,"Geography, Literature in English, Financial Accounting, Civic Education, Economics","F9, C5, B2, B2, A1","Mathematics, Biology, English Language, Chemistry",249,150,78,70.12,58,ND Architectural Technology
09fa9ed2,"Physics, Commerce, English Language, Civic Education, Government","B2, F9, C4, A1, C5","English Language, Commerce, Literature in English, Geography",276,150,37,53,59.25,None
0e11d079,"English Language, Agricultural Science, Literature in English, Commerce, Economics","F9, A1, B3, F9, B2","Government, Literature in English, Chemistry, Commerce",334,160,51,67.25,50,B.Sc Mathematics Education
b228fefa,"Mathematics, Agricultural Science, Literature in English, Government, Civic Education","C5, F9, C6, C6, E8","Biology, Commerce, Physics, Mathematics",236,150,68,63.5,50,ND Quantity Surveying
113265f2,"Economics, Chemistry, Commerce, Civic Education, Agricultural Science","D7, F9, E8, C4, B3","Mathematics, Commerce, Economics, Physics",283,150,41,55.88,63.25,None
7b1346c5,"Biology, Physics, Civic Education, Geography, Chemistry","B2, D7, F9, E8, F9","Mathematics, Geography, Literature in English, Chemistry",347,150,24,55.38,50,ND Leisure & Tourism
0d55307f,"English Language, Geography, Literature in English, Economics, Mathematics","F9, C5, E8, C5, D7","English Language, Mathematics, Chemistry, Literature in English",307,150,56,66.38,64.38,ND Science Laboratory Technology
d11b6181,"Civic Education, Physics, Geography, Biology, Government","D7, C6, A1, C4, E8","Biology, Mathematics, Literature in English, Chemistry",333,160,85,84.12,50,B.Sc Business Education
2d4a7fa4,"Chemistry, Financial Accounting, Civic Education, Mathematics, Economics","C6, C4, B3, B3, C6","Geography, Physics, Government, Mathematics",284,150,100,85.5,57.38,ND Mechanical Engineering
db666f8f,"Civic Education, Mathematics, Agricultural Science, Financial Accounting, English Language","C6, C4, E8, B2, C6","Commerce, Economics, Mathematics, Geography",306,150,22,49.25,57.38,None
987f197f,"Mathematics, Physics, English Language, Economics, Commerce","C4, B2, E8, C5, A1","Chemistry, Commerce, English Language, Literature in English",226,150,33,44.75,63.25,None
de32e111,"Commerce, Civic Education, Physics, Agricultural Science, Geography","C5, C4, E8, D7, E8","Government, Literature in English, English Language, Commerce",260,150,88,76.5,61.5,ND Electrical & Electronics Engineering
0b79b05c,"Geography, Government, Agricultural Science, Financial Accounting, Biology","F9, F9, A1, B3, B3","Chemistry, Economics, Biology, Geography",233,150,78,68.12,61.5,ND Electrical & Electronics Engineering
90ca71df,"Literature in English, Physics, English Language, Commerce, Government","D7, C5, B3, B2, C4","Mathematics, Physics, Commerce, English Language",266,150,33,49.75,55.88,None
9460a137,"Mathematics, English Language, Government, Physics, Chemistry","A1, B2, E8, D7, E8","Geography, English Language, Government, Biology",226,150,86,71.25,59.25,ND Mechatronics Engineering
6bf03e6c,"Geography, Chemistry, Biology, Mathematics, English Language","C6, F9, A1, B3, F9","Economics, Commerce, Literature in English, Geography",252,150,62,62.5,63.25,None
47383b45,"Economics, Agricultural Science, Government, English Language, Biology","E8, C4, F9, F9, F9","Commerce, Physics, English Language, Geography",262,150,57,61.25,59.25,ND Mechatronics Engineering
a3f381c7,"Economics, English Language, Physics, Financial Accounting, Biology","D7, A1, E8, C4, B3","Government, Mathematics, Economics, Geography",332,150,72,77.5,63.25,ND Public Administration
433170fc,"Financial Accounting, Biology, Physics, Agricultural Science, English Language","D7, B2, D7, B3, F9","Literature in English, Geography, Commerce, Chemistry",240,150,39,49.5,50,None
7346a80b,"Geography, Civic Education, Government, Biology, Literature in English","C6, C6, A1, D7, E8","English Language, Commerce, Biology, Economics",154,150,38,38.25,59.25,None
3e20bd44,"Financial Accounting, Chemistry, Geography, Literature in English, Agricultural Science","C4, B2, B2, A1, A1","Geography, Mathematics, Economics, Physics",191,150,25,36.38,50,None
2389ec03,"Financial Accounting, Civic Education, English Language, Agricultural Science, Government","B2, D7, D7, F9, F9","Geography, Literature in English, English Language, Mathematics",302,150,23,49.25,50,None
051ced6f,"Geography, English Language, Economics, Chemistry, Agricultural Science","C6, D7, D7, A1, C4","Chemistry, Literature in English, Government, Economics",194,150,60,54.25,50,ND Library &  Information Science
6348e351,"Biology, Mathematics, Commerce, Physics, Literature in English","A1, B2, A1, E8, F9","Economics, Commerce, English Language, Physics",160,150,81,60.5,54.88,ND Nutrition & Dietetics
5f3719ca,"English Language, Literature in English, Geography, Government, Agricultural Science","C5, C5, C5, C6, A1","Biology, Chemistry, Economics, Geography",166,150,21,31.25,54.75,None
ec3e743b,"Civic Education, Geography, Mathematics, Government, Literature in English","C6, E8, B3, C4, F9","Physics, Biology, Literature in English, Economics",193,150,82,65.12,50,ND Library &  Information Science
0d36aae6,"Physics, Agricultural Science, Biology, Civic Education, Mathematics","B2, F9, C5, B2, E8","Chemistry, Literature in English, Biology, English Language",255,150,34,48.88,54.75,None
b02a9310,"Mathematics, Geography, Physics, Financial Accounting, Government","C5, D7, A1, F9, B3","Economics, Mathematics, English Language, Biology",317,150,82,80.62,50,ND Agricultural Technology
d706fb20,"Literature in English, Commerce, Mathematics, Geography, Economics","A1, B2, E8, E8, C5","Literature in English, Mathematics, Biology, Commerce",195,160,24,36.38,50,None
5f172437,"Physics, Commerce, Literature in English, Economics, Financial Accounting","E8, C5, C6, F9, D7","Physics, Mathematics, Economics, Geography",275,150,50,59.38,50,ND Textile Technology
2d11fd9a,"English Language, Biology, Commerce, Chemistry, Financial Accounting","E8, C5, F9, C5, A1","Commerce, Economics, Literature in English, Biology",341,160,57,71.12,50,B.Sc Art Education
68bad6f4,"Financial Accounting, Geography, Chemistry, Government, Biology","F9, E8, D7, B2, C5","Government, Economics, Literature in English, English Language",253,150,100,81.62,50,ND Polymer Technology
244bf8e3,"Geography, Biology, Agricultural Science, Chemistry, Economics","C5, A1, C4, A1, D7","Commerce, English Language, Physics, Economics",277,150,73,71.12,64.38,ND Science Laboratory Technology
31da75f0,"Physics, Biology, Commerce, Economics, Literature in English","D7, D7, F9, C4, D7","Economics, Mathematics, Chemistry, Government",187,160,70,58.38,50,B.Sc Business Education
995152d7,"Chemistry, Government, Physics, Economics, Civic Education","C5, C6, C4, B2, C5","Commerce, Geography, English Language, Economics",255,160,91,77.38,50,B.Sc Integrated Science
9247e871,"Commerce, Economics, Government, Biology, Civic Education","C4, C4, C6, B3, A1","Government, Commerce, Geography, English Language",225,150,81,68.62,57.38,ND Mechanical Engineering
6ab209ac,"Civic Education, Biology, Mathematics, Agricultural Science, Government","F9, A1, C6, E8, C6","Biology, Government, Physics, Chemistry",239,150,72,65.88,64.38,ND Science Laboratory Technology
38fbc3ec,"Financial Accounting, Physics, English Language, Government, Literature in English","C4, C5, F9, E8, E8","Physics, Geography, Economics, English Language",252,150,63,63,56.25,ND Estate Management
820bb1ca,"Geography, Commerce, Economics, Financial Accounting, Civic Education","B2, E8, E8, C5, C4","Chemistry, Physics, Mathematics, English Language",204,150,76,63.5,50.63,ND Building Technology
689bf948,"English Language, Economics, Biology, Commerce, Civic Education","D7, B3, B3, B3, C4","Physics, Geography, Commerce, Economics",198,150,36,42.75,58.5,None
a3d36657,"Physics, Economics, English Language, Agricultural Science, Literature in English","C4, B3, D7, C4, C5","English Language, Mathematics, Geography, Biology",153,160,52,45.12,50,None
f377c6cc,"Biology, Commerce, Literature in English, Mathematics, English Language","B2, C4, C6, C5, B2","Geography, Commerce, Government, Chemistry",187,160,90,68.38,50,B.Sc Business Education
3ad84ac4,"Commerce, Government, Literature in English, Agricultural Science, English Language","A1, D7, C4, E8, E8","Literature in English, Commerce, English Language, Mathematics",170,160,43,42.75,50,None
27f04be0,"Civic Education, English Language, Geography, Government, Agricultural Science","B3, C6, C5, C4, F9","Chemistry, Literature in English, Government, Physics",263,150,34,49.88,51.5,None
1f8f8b5d,"Literature in English, Civic Education, Biology, Government, Agricultural Science","D7, F9, A1, B3, B2","Biology, Chemistry, Commerce, Literature in English",284,160,92,81.5,50,B.Sc Business Education
c8a2ebe7,"Commerce, Mathematics, Chemistry, Civic Education, Government","A1, C4, E8, B2, D7","Geography, Mathematics, Commerce, Biology",316,150,35,57,54.75,ND Marine Engineering
ea28b9f8,"Financial Accounting, Biology, English Language, Geography, Chemistry","B3, E8, C5, C5, B2","English Language, Geography, Government, Economics",225,150,48,52.12,54.38,None
4e6e31d2,"Economics, Mathematics, Agricultural Science, Literature in English, Commerce","A1, B2, F9, A1, D7","English Language, Physics, Literature in English, Geography",274,150,59,63.75,54.38,ND Banking & Finance
3a37d2eb,"Biology, Commerce, English Language, Civic Education, Chemistry","C4, F9, F9, E8, C5","Geography, Biology, Physics, Mathematics",165,150,59,50.12,50,ND Agricultural Technology
58ffc409,"Financial Accounting, Civic Education, Economics, Chemistry, Government","C5, B2, B3, C4, C4","Literature in English, Commerce, Economics, Geography",340,150,63,74,50,ND Printing Technology
865860a1,"Government, Agricultural Science, Chemistry, Financial Accounting, Biology","B3, B3, E8, B3, A1","Government, Literature in English, English Language, Geography",212,160,58,55.5,50,B.Sc Biology Education
9eb3ce57,"Geography, Chemistry, Agricultural Science, Commerce, Economics","A1, A1, C5, F9, B2","Mathematics, English Language, Biology, Literature in English",302,150,78,76.75,56.25,ND Estate Management
e2f7e841,"Physics, Geography, Civic Education, Economics, Government","E8, B3, B2, C4, B3","Literature in English, English Language, Physics, Mathematics",195,150,48,48.38,54.38,None
b23a6c7c,"Government, Chemistry, Agricultural Science, Geography, Biology","C4, B3, D7, B3, C4","Chemistry, Government, Economics, Literature in English",290,160,66,69.25,50,B.Sc Mathematics Education
c19856a3,"Chemistry, Agricultural Science, Geography, Commerce, Government","C4, B3, A1, B3, C4","English Language, Government, Chemistry, Economics",350,150,86,86.75,50,ND Quantity Surveying
148253d5,"Government, English Language, Commerce, Biology, Civic Education","B3, C4, A1, D7, D7","Government, Commerce, Geography, English Language",312,160,75,76.5,50,B.Sc Biology Education
9b066f6b,"Mathematics, Biology, Literature in English, Financial Accounting, Chemistry","C6, C5, C5, D7, B3","Physics, Chemistry, Government, Economics",190,160,65,56.25,50,B.Sc Integrated Science
1c9d1715,"Literature in English, Mathematics, Physics, Chemistry, English Language","F9, D7, C5, C6, C4","Economics, English Language, Physics, Commerce",337,150,50,67.12,56.25,ND Estate Management
265d6a8c,"Geography, Chemistry, Government, Mathematics, English Language","C4, C5, C5, C6, E8","Commerce, Literature in English, Geography, English Language",275,150,40,54.38,50.88,ND Agricultural & Bio-Environmental Engineering
25e0a9ba,"Agricultural Science, Chemistry, Mathematics, Financial Accounting, Civic Education","A1, A1, C5, B2, F9","Economics, Commerce, English Language, Geography",326,150,75,78.25,50,ND Polymer Technology
351b75f4,"Civic Education, Biology, Geography, Financial Accounting, Government","E8, C5, D7, E8, A1","Biology, Physics, Mathematics, Geography",224,150,30,43,55.88,None
973dd472,"Civic Education, Economics, Agricultural Science, Mathematics, English Language","F9, B2, B2, B2, B2","Literature in English, Physics, Mathematics, Geography",273,150,45,56.62,56.5,ND Office Technology & Mgt
95119182,"English Language, Civic Education, Physics, Chemistry, Agricultural Science","C6, F9, C5, B2, C4","Mathematics, Chemistry, Economics, Literature in English",343,150,47,66.38,64.38,ND Science Laboratory Technology
9ccaa845,"Biology, Commerce, Chemistry, English Language, Physics","E8, A1, E8, C5, C6","English Language, Commerce, Literature in English, Chemistry",300,150,84,79.5,50,ND Leisure & Tourism
baaa637b,"Biology, Civic Education, Geography, Mathematics, Economics","B2, F9, F9, C5, D7","Physics, Commerce, Economics, English Language",309,150,52,64.62,57.38,ND Mechanical Engineering
64f3963e,"Mathematics, Agricultural Science, Financial Accounting, Literature in English, Geography","C4, E8, E8, C4, C4","Literature in English, Chemistry, Physics, Economics",345,150,97,91.62,50,ND Polymer Technology
c6d4750c,"Physics, Chemistry, Geography, Commerce, English Language","C4, C4, F9, D7, B3","Commerce, Mathematics, Chemistry, Physics",263,150,61,63.38,50,ND Urban & Regional Planning
86579f72,"Physics, Civic Education, Government, English Language, Commerce","B3, B3, C4, E8, B2","Economics, Literature in English, Geography, Government",249,150,73,67.62,50,ND Surveying & Geo-Informatics
521abbb7,"Agricultural Science, Literature in English, Biology, Financial Accounting, Physics","C4, A1, B2, D7, D7","English Language, Commerce, Literature in English, Economics",231,150,95,76.38,59.25,ND Mechatronics Engineering
ce9250df,"Chemistry, Civic Education, Physics, Financial Accounting, Commerce","C5, C6, C5, B2, B3","English Language, Mathematics, Chemistry, Geography",210,150,58,55.25,50,ND Leisure & Tourism
17c45898,"Geography, Financial Accounting, English Language, Government, Physics","C4, A1, B3, A1, B3","English Language, Chemistry, Biology, Government",243,150,46,53.38,55.88,None
9de6af76,"English Language, Economics, Financial Accounting, Geography, Literature in English","A1, B2, C5, C5, A1","Geography, Literature in English, Chemistry, Commerce",275,150,43,55.88,58.38,None
bb1c9c32,"Physics, Biology, Government, Commerce, Agricultural Science","A1, F9, C6, C5, F9","Biology, Literature in English, Commerce, Government",252,160,99,81,50,B.Sc Industrial Technical Education
a2e4e39d,"Government, Geography, Commerce, Biology, Financial Accounting","C6, A1, C4, E8, E8","Mathematics, Literature in English, Geography, Economics",181,150,75,60.12,50,ND Textile Technology
21a0a079,"Agricultural Science, Biology, Economics, Financial Accounting, Chemistry","E8, F9, F9, B3, E8","Literature in English, Physics, Geography, Economics",187,150,32,39.38,59.25,None
02b7b365,"Financial Accounting, Literature in English, Civic Education, Agricultural Science, Biology","C5, C5, C6, B2, F9","Government, Physics, Commerce, Biology",198,150,20,34.75,54,None
d5488e31,"Agricultural Science, Economics, Biology, Geography, Civic Education","C6, E8, E8, B3, C4","Geography, Mathematics, Literature in English, English Language",208,150,69,60.5,61.5,None
d54e323a,"Mathematics, Geography, Government, Chemistry, Biology","A1, E8, C5, C5, A1","Government, Geography, Physics, Mathematics",234,150,32,45.25,50,None
ee218113,"Economics, Literature in English, Chemistry, Physics, Geography","A1, D7, B2, E8, B2","Biology, Government, Mathematics, Commerce",341,160,89,87.12,50,B.Sc Biology Education
4214a8d6,"Geography, Agricultural Science, English Language, Biology, Economics","C5, E8, B2, D7, B3","Chemistry, Government, Economics, English Language",229,150,53,55.12,58.38,None
